2022-12-31
https://exxosforum.co.uk/atari/games/automation/files/A_000.zip,0x0000,Sinbad and the Throne of the Falcon,Myth
https://exxosforum.co.uk/atari/games/automation/files/A_001.zip,0x0000,Crystal Castles,Star Wars: The Empire Strikes Back,Northstar w/ docs,Star Raiders,Robotron: 2084,Trail Blazer,Football Manager: World Cup Edition
https://exxosforum.co.uk/atari/games/automation/files/A_002.zip,0x0000,Into the Eagle's Nest,Trantor: The Last Stormtrooper,Extensor,Knightmare,Plutos,Virus,Joe Blade,Trifide II
https://exxosforum.co.uk/atari/games/automation/files/A_003.zip,0x0000,Mercenary: Return to Targ,Mercenary: The Second City,Football Manager,Titus Arcade Classics Vol. 1,Rolling Thunder,Arkanoid II: Revenge of Doh,Delta Patrol,Super Huey
https://exxosforum.co.uk/atari/games/automation/files/A_004.zip,0x0000,Mission Genocide,Computer Scrabble,Moon Patrol,Eden Blues,Xevious,Airball,Starquake,Missile Command (v1.0)
https://exxosforum.co.uk/atari/games/automation/files/A_005.zip,0x0000,Typhoon Thompson in: Search for the Sea Child,Street Gang (1 meg),Deathstrike
https://exxosforum.co.uk/atari/games/automation/files/A_006.zip,0x0000,Better Dead Than Alien,Missile Command (v2.0),Pinball Factory,Thundercats,Army Moves,Rockford,Joust
https://exxosforum.co.uk/atari/games/automation/files/A_007.zip,0x0000,Asteriods Deluxe,Karate Kid II (1 meg),Diablo,Battleships,Vampire's Empire,Overlander
https://exxosforum.co.uk/atari/games/automation/files/A_008.zip,0x0000,Backlash,Ninja,Goldrunner,Major Motion,Super Breakout,Revenge of the Mutant Camels II,QBall,Spook
https://exxosforum.co.uk/atari/games/automation/files/A_009.zip,0x0000,Nebulus,Eliminator,Blue Angels,Enduro Racer,Chubby Gristle
https://exxosforum.co.uk/atari/games/automation/files/A_010.zip,0x0000,Tournament Leader Board,Leader Board,Pengy,Veteran,Black Lamp,Whirligig
https://exxosforum.co.uk/atari/games/automation/files/A_011.zip,0x0000,Championship Cricket (1 meg),Soccer Supremo,Tennis,Quadralien,The Lands of Havoc,Mudpies,Hotshot,Thrust,8 Ball
https://exxosforum.co.uk/atari/games/automation/files/A_012.zip,0x0000,Beyond the Ice Palace,Space Killer,Time Bandit v2.1,Sky Chase,Deflektor,Shackled
https://exxosforum.co.uk/atari/games/automation/files/A_013.zip,0x0000,Super Hang-On,Super Sprint,ST Karate,Pool (Microdeal)
https://exxosforum.co.uk/atari/games/automation/files/A_014.zip,0x0000,Elite,Vixen,Star Goose!,Helter Skelter,Championship Baseball
https://exxosforum.co.uk/atari/games/automation/files/A_015.zip,0x0000,Starray (1 meg),Return to Genesis (1 meg)
https://exxosforum.co.uk/atari/games/automation/files/A_016.zip,0x0000,Federation of Free Traders,Football Manager II,Screaming Wings,Mousetrap,Bombjack
https://exxosforum.co.uk/atari/games/automation/files/A_017.zip,0x0000,Magnetic Tank,Indiana Jones and the Temple of Doom,Spy vs. Spy,Tetra Quest,Garfield,Cybernoid: The Fighting Machine,Tetris
https://exxosforum.co.uk/atari/games/automation/files/A_018.zip,0x0000,Buggy Boy,Floyd the Droid: "On the Run",Wizball,Eco: A Game of Survival,Phantasm,Dragon Lord
https://exxosforum.co.uk/atari/games/automation/files/A_019.zip,0x0000,Where Time Stood Still,Battle Probe,Sorcery+,XOR
https://exxosforum.co.uk/atari/games/automation/files/A_020.zip,0x0000,Artura,Garfield,Moonbase,Galax 3D
https://exxosforum.co.uk/atari/games/automation/files/A_021.zip,0x0000,Nigel Mansell's Grand Prix,Fernandez Must Die,Battlezone,The Enforcer,Uridium,Altair
https://exxosforum.co.uk/atari/games/automation/files/A_022.zip,0x0000,1943: Battle of Midway,Rampage,Captain America Defies the Doom Tube,Slap Fight,Leathernecks
https://exxosforum.co.uk/atari/games/automation/files/A_023.zip,0x0000,Turbo Cup,Strip Poker 3,Snafux,Flying Shark
https://exxosforum.co.uk/atari/games/automation/files/A_024.zip,0x0000,Return of the Jedi,Off Shore Warrior,Bank Buster,Two Game (Box the Dragon and Mastermind)
https://exxosforum.co.uk/atari/games/automation/files/A_025.zip,0x0000,Pac-Mania,Solomon's Key,International Karate +,Mad Mix Game (Pepsi),Harrier Strike Mission w/ docs,Metro-Cross,Hellfire
https://exxosforum.co.uk/atari/games/automation/files/A_026LG.zip,0x0000,Millipede,Driller (Space Station Oblivion),Mach 3,Truck
https://exxosforum.co.uk/atari/games/automation/files/A_027.zip,0x0000,James Bond 007: Live and Let Die,Foundation's Waste,ST-Protector,Pandora
https://exxosforum.co.uk/atari/games/automation/files/A_028LG.zip,0x0000,Fireblaster,Stormbringer ST,Netherworld,Frost Byte,Xenon
https://exxosforum.co.uk/atari/games/automation/files/A_029LG.zip,0x0000,Alien Syndrome,Space Station Part I,Barbarian (Death Sword),Fuzzball
https://exxosforum.co.uk/atari/games/automation/files/A_030LG.zip,0x0000,Haunted House,Speedball I,Exolon,ATAX,Crack'ed,Time Blast
https://exxosforum.co.uk/atari/games/automation/files/A_031LG.zip,0x0000,Daley Thompson's Olympic Challenge (1 meg),Growth
https://exxosforum.co.uk/atari/games/automation/files/A_032LG.zip,0x0000,Star Battle (French),SDI (Cinemaware),Bionic Commando
https://exxosforum.co.uk/atari/games/automation/files/A_033LG.zip,0x0000,Predator,Bounce Out,Chuckie Egg,Soldier of Light
https://exxosforum.co.uk/atari/games/automation/files/A_034LG.zip,0x0000,Bubble Bobble,Hyperdrome,Hell Bent,Gary Lineker's Super Skills,Money
https://exxosforum.co.uk/atari/games/automation/files/A_035LG.zip,0x0000,Falcon 1.0,Bombuzal
